url,headline,publish_date,genre,article
https://www.express.pk/story/2765813/a-bridge-over-a-river-collapsed-in-india-several-people-were-swept-away-6-civilians-were-killed-2765813,بھارت میں دریا پر بنا پل گرگیا، متعدد افراد پانی میں بہہ گئے،   6 شہری د ہلاک  - ایکسپریس اردو,2025-06-15T18:25:25+00:00,انٹر نیشنل,"PK صفحۂ اول تازہ ترین ایران۔اسرائیل جنگ خاص خبریں بجٹ کھیل فیکٹ چیک پاکستان انٹر نیشنل انٹرٹینمنٹ صحت دلچسپ و عجیب بزنس رائے ویڈیوز بھارتی میڈیا کی رپورٹس کے مطابق پل پر لوگ پانی کا تیز بہاؤ دیکھنے کیلئے جمع تھے کہ پل گر گیا بھارت کے شہر پونے میں دریا پر بنا پل گرگیا جس کے نتیجے میں 6 افراد ہلاک اور متعدد شہری پانی میں بہہ گئے۔ بھارتی میڈیا کی رپورٹس کے مطابق پل پر لوگ پانی کا تیز بہاؤ دیکھنے کیلئے جمع تھے کہ پل گر گیا۔ رپورٹ کے مطابق حادثے میں 6 افراد ہلاک 25 افراد دریا میں بہہ گئے، حادثے کے مقام پر امدادی سرگرمیاں جاری ہیں۔ Pune: Bridge over Indrayani River COLLAPSES, around 25–30 tourists feared SWEPT AWAY.This shows how the infrastructure is collapsing in India.If the media had done their job over the last 11 years, a series of mishaps wouldn't have happened.pic.twitter.com/9uXur0HgGb  تبصرےکا جواب دے رہا ہے۔Xمحفوظ کر لیا! آپ کا تبصرہ منظوری کے بعد ظاہر کیا جائے گا۔غلطی!غلطی! غلط ای میل۔ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM آئی سی سی نے کس طرح کے کیچز پکڑنے پر پابندی عائد کی؟ ویڈیو دیکھیں Jun 14, 2025 10:20 AM ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM اسرائیلی جارحیت پر ایران کا جوابی حملہ، 100 سے زائد ڈرونز داغ دیئے Jun 13, 2025 10:06 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM اسرائیلی وحشیانہ حملوں پر خاموشی؛ ایران نے امریکا کیساتھ جوہری مذاکرات منسوخ کردیئے امریکا؛ سابق اسپیکر میلیسا ہارٹ مین قاتلانہ حملے میں شوہر سمیت ہلاک چین کا ایران کی حمایت کا اعلان؛ اسرائیلی جارحیت پر کڑی تنقید ایران اسرائیل کشیدگی، بھارت کی شنگھائی تعاون تنظیم کے بیان سے لاتعلقی آپریشن وعدۂ صادق؛ ایران کے حملے میں 4 اسرائیلی ہلاک، 80 زخمی، درجنوں عمارتیں منہدم ایران اسرائیل جنگ؛ سعودی ولی عہد اور برطانوی وزیراعظم کا ٹیلی فونک رابطہ express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2025 ایکسپریس اردو"
https://www.express.pk/story/2761635/no-holiday-16-may-day-of-thanks-2761635/,16 مئی یوم تشکر پر حکومت نے عام تعطیل کا اعلان کردیا؟ - ایکسپریس اردو,2025-05-15T21:54:20+00:00,پاکستان,"PK صفحۂ اول تازہ ترین ایران۔اسرائیل جنگ خاص خبریں بجٹ کھیل فیکٹ چیک پاکستان انٹر نیشنل انٹرٹینمنٹ صحت دلچسپ و عجیب بزنس رائے ویڈیوز سرکاری ذرائع نے سوشل میڈیا پر وائرل نوٹی فکیشن کے جعلی ہونے کی تصدیق کردی حکومت کی جانب سے معرکہ حق اور آپریشن بُنیان مرصوص میں شاندار کامیابی پر ملک بھر میں 16 مئی کو یوم تشکر سرکاری سطح پر منانے کا اعلان کیا گیا ہے۔ حکومت کی جانب سے کیے جانے والے اعلان کے بعد سماجی رابطے کی سائٹ پر عام تعطیل کے حوالے سے نوٹی فکیشن وائرل ہوا جس میں دعویٰ کیا گیا کہ 16 مئی کو یوم تشکر کے سلسلے میں ملک بھر میں چھٹی ہوگی اور تمام تعلیمی ادارے، دفاتر بند رہیں گے۔ سرکاری ذرائع نے اس حوالے سے وضاحت پیش کرتے ہوئے کہا کہ ملک بھرمیں یوم تشکر کے سلسلے میں کوئی عام تعطیل نہیں ہوگی اور نہ ہی اس میں کوئی صداقت ہے۔ ذرائع نے کہا کہ یوم تشکرکے موقع پرعام تعطیل کا سوشل میڈیا پروائرل ہونے والا نوٹی فکیشن جعلی ہے۔   تبصرےکا جواب دے رہا ہے۔Xمحفوظ کر لیا! آپ کا تبصرہ منظوری کے بعد ظاہر کیا جائے گا۔غلطی!غلطی! غلط ای میل۔ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM آئی سی سی نے کس طرح کے کیچز پکڑنے پر پابندی عائد کی؟ ویڈیو دیکھیں Jun 14, 2025 10:20 AM ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM اسرائیلی جارحیت پر ایران کا جوابی حملہ، 100 سے زائد ڈرونز داغ دیئے Jun 13, 2025 10:06 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM ایران اسرائیل کشیدگی، پاکستان قیام امن کےلیے اس وقت دنیا میں قائدانہ کردار ادا کررہا ہے، دفتر خارجہ وزیراعظم کا ترک صدر کو فون، عالمی برادری سے اسرائیل کو غیرقانونی اقدامات سے روکنے کا مطالبہ صرف سکھر-حیدرآباد نہیں بلکہ حیدرآباد سے کراچی موٹروے بھی بنائیں گے، وفاقی وزیر ایران پر اسرائیلی جارحیت؛ پاکستان کی اپنے شہریوں کیلئے ٹریول ایڈوائزری جاری اسرائیل کا احتساب ہونا چاہیے، امت مسلمہ ایران کے ساتھ ہے، مولانا فضل الرحمان وزیراعلیٰ گنڈا پور کی اسلام آباد کی جانب مسلح پیش قدمی کی دھمکی، اب گولی کا جواب گولی دیں گے express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2025 ایکسپریس اردو"
https://www.express.pk/story/2765644/biggest-red-light-game-in-us-2765644,دنیا کا سب سے بڑا ریڈ لائٹ، گرین لائٹ گیم کا انعقاد - ایکسپریس اردو,2025-06-15T09:35:26+00:00,دلچسپ و عجیب,"PK صفحۂ اول تازہ ترین ایران۔اسرائیل جنگ خاص خبریں بجٹ کھیل فیکٹ چیک پاکستان انٹر نیشنل انٹرٹینمنٹ صحت دلچسپ و عجیب بزنس رائے ویڈیوز گیم کو معاشرتی اور صحت مند سرگرمی کے طور پر پیش کیا گیا کیلیفورنیا میں دنیا کا سب سے بڑا ""ریڈ لائٹ، گرین لائٹ"" گیم کا انعقاد کیا گیا جس میں 1,423 افراد نے حصہ لے کر عالمی ریکارڈ قائم کردیا۔ یہ ریکارڈ کیلیفورنیا، امریکا میں یوربا پارک، ایناہائم میں سی ایف فٹنس انکارپوریشن کی طرف سے قائم کیا گیا جس میں 1,423 افراد نے یہ گیم کھیلا۔اس سے قبل بنائے گئے ریکارڈ میں یونیورسٹی آف کیلیفورنیا نے 21 ستمبر 2022 کو 1,415 لوگوں کے ساتھ اس گیم کا انعقاد کیا تھا جس نے اس سے پہلے ولامیٹ یونیورسٹی کے 2015 کے 1,203 افراد کے ریکارڈ کو مات دی تھی۔ گیم کو معاشرتی اور صحت مند سرگرمی کے طور پر پیش کیا گیا، جس میں رہنماؤں نے ""ریڈ لائٹ"" یا ""گرین لائٹ"" کے کمانڈز دیے۔ واضح رہے کہ اس گیم میں ایک شخص تمام شرکا سے مُنہ موڑ کر دوسری کھڑا ہوتا ہے اور جب ریڈ لائٹ بولتا ہے تو اس کی جانب آنے والے تمام افراد کو رُکنا ہوتا ہے۔ پھر جب وہ مُنہ پھیر کر جب گرین لائٹ بولتا ہے تو تمام افراد دوبارہ اس کی جانب آنے لگتے ہیں۔ تبصرےکا جواب دے رہا ہے۔Xمحفوظ کر لیا! آپ کا تبصرہ منظوری کے بعد ظاہر کیا جائے گا۔غلطی!غلطی! غلط ای میل۔ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM آئی سی سی نے کس طرح کے کیچز پکڑنے پر پابندی عائد کی؟ ویڈیو دیکھیں Jun 14, 2025 10:20 AM ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM اسرائیلی جارحیت پر ایران کا جوابی حملہ، 100 سے زائد ڈرونز داغ دیئے Jun 13, 2025 10:06 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM سمندر کی تہہ میں موجود اربوں مالیت کے جہاز سے متعلق دلچسپ انکشاف فلپائن میں مریضوں کو زہریلے سانپ سے کٹوا کر علاج کرنے والا طبیب ترکیے میں 2800 سال پرانا شاہی مقبرہ دریافت چین میں نئے کسٹمرز کو گڑیائیں بطور تحفہ دینے والے بینکوں پر پابندی امریکی شخص کی 36 گھنٹے تک گالف کھیل کر ریکارڈ بنانے کی کوشش زیتونی کچھوؤں نے کراچی سمیت پاکستانی ساحلوں سے منہ موڑ لیا express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2025 ایکسپریس اردو"
https://www.express.pk/story/2765638/pakistan-ke-khilaf-bharat-aur-israel-ki-ghinaoni-sazish-be-naqab-baray-inkashafat-2765638,پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات - ایکسپریس اردو,2025-06-14T09:49:35+00:00,انٹر نیشنل,"PK صفحۂ اول تازہ ترین ایران۔اسرائیل جنگ خاص خبریں بجٹ کھیل فیکٹ چیک پاکستان انٹر نیشنل انٹرٹینمنٹ صحت دلچسپ و عجیب بزنس رائے ویڈیوز نام نہاد بلوچستان اسٹڈیز پراجیکٹ سے دہلی اور تل ابیب کا شیطانی ایکا پکڑا گیا، میر یار نامی بھارتی مہرہ پاکستان مخالف سازش کا حصہ ہے پاکستان کے خلاف بھارت اور اسرائیل کا گٹھ جوڑ بے نقاب ہوگیا۔ اسرائیل سے منسلک MEMRI ویب سائٹ کی پاکستان کے خلاف گھناؤنی سازش سامنے آ گئی۔ اسرائیلی ویب سائٹ کے نام نہاد بلوچستان اسٹڈیز پراجیکٹ سے دہلی اور تل ابیب کا شیطانی ایکا پکڑا گیا۔میر یار نامی بھارتی مہرہ بھی پاکستان مخالف سازش کا حصہ ہے۔ مڈل ایسٹ میڈیا ریسرچ انسٹیٹیوٹ یا  (MEMRI) واشنگٹن میں قائم  تھنک ٹینک ہے اور جسے سابق اسرائیلی انٹیلیجنس افسر ایگیل کارمن نے قائم کیا تھا۔ ’’بلوچستان اسٹڈیز پراجیکٹ‘‘ کے لیے بھارت کی آشیرباد سے میر یار بلوچ کو اس کا خصوصی مشیر مقرر کیا ہے۔ بی ایل اے کا حامی میر یار بلوچ   ہائبرڈ وارفیئر میں بھارت کی کٹھ پتلی ہے جو  بلوچستان کے عوام کی آواز نہیں ہے۔ میر یار بلوچ جیسے کرداروں کا مقصد ریاست کو اندر سے کمزور کرنے کے سوا کچھ نہیں۔ بلوچستان میں را کے ذریعے بی ایل اے اور دیگر دہشت گرد گروہوں کے لیے بھارت کی حمایت دستاویزی طور پر بھی ثابت شدہ ہے۔پاکستان مخالف سازش میں اسرائیلی شمولیت سے اس کے عزائم عیاں ہیں۔ بلوچستان میں علیحدگی پسندی کو ہوا دینے کے لیے بھارت اسرائیل گٹھ جوڑ جبر و تسلط اور علاقائی  عدم استحکام کا ٹریک ریکارڈ رکھنے والے ملکوں کے مفادات کا سنگم ہے اور میر یار بلوچ جیسی جعلسازی ایک مصنوعی شناخت ہے،جو بھارتی خفیہ ایجنسی را جیسے اداروں کے ذریعے چلائی جا رہی ہے۔ قومی بحران کے لمحات میں جعلی آزادی کے اعلانات دراصل اس کی اصل نیت یعنی کہ پاکستان میں انتشار پھیلانا اور دشمن ممالک کے مفادات کو آگے بڑھانا ہے  نہ کہ یہ بلوچ عوام کی بھلائی کو عیاں کرتے ہیں۔ میر یار بلوچ جیسی جعلی شناخت کو MEMR کے""بلوچستان اسٹڈیز پراجیکٹ"" کا ""خصوصی مشیر"" مقرر کیا جانا دراصل سازش کی ایک اور پرت کو بے نقاب کرتا ہے۔ MEMRI کوئی غیر جانبدار علمی ادارہ نہیں بلکہ ایسا ادارہ ہے جو عموماً ایسے بیانیے پھیلاتا ہے جو پاکستان مخالف ریاستوں کے مفادات سے ہم آہنگ ہوتے ہیں۔ بلوچستان پر تحقیق کے نام پر دراصل پاکستان کو توڑنے کی حکمتِ عملی تیار کی جا رہی ہے۔نام نہاد اسٹڈی پراجیکٹ درحقیقت غیر ملکی آقاؤں کے سامنے نہ جھکنے والے غیور بلوچوں کی توہین ہے۔بلوچستان کے حقیقی اور اصل باشندے امن، ترقی اور خوشحالی کے خواہاں ہیں، وہ پاکستانی شہری ہونے پر فخر کرتے ہیں۔ وہ جن مسائل کا سامنا کرتے ہیں، ان کو ریاست اور عوام مل کر بات چیت اور ترقی کے ذریعے حل کرنا چاہتے ہیں۔ اس کے برعکس ""میر یار بلوچ"" جیسے غیر ملکی ایجنڈا پر کام کرنے والے دہشت گردوں کے  ڈیجیٹل ترجمان صرف بربادی چاہتے ہیں۔ بطور پاکستانی ہمیں  صورتحال کو حقیقی تناظر میں پہچاننا ہوگا۔ ففتھ جنریشن ہائبرڈ وارافئیر میں دشمن صرف سرحدوں پر نہیں، بلکہ ہماری اسکرینز پر بھی موجود ہے اور ہمارے اذہان کو زہر آلود کر رہا ہے۔ پاکستانی عوام، خصوصاً ہمارے بلوچ بھائیوں اور بہنوں کو چاہیے کہ وہ ان کٹھ پتلیوں اور ان کے آقاؤں کو مسترد کریں۔ ہماری طاقت ہماری وحدت میں ہے اور ہماری پہچان ہماری صلاحیت ہے کہ ہم حقیقی تنقید اور غیر ملکی ایجنڈا میں فرق کر سکیں۔ پاکستان کا مستقبل پاکستانی عوام کے ہاتھ میں ہے، نہ کہ دہلی سمیت کسی بھی غیر ملکی دارالحکومت میں بیٹھے انٹیلیجنس نیٹ ورکس اور ان کے ایجنٹس کے ہاتھ میں۔ تبصرےکا جواب دے رہا ہے۔Xمحفوظ کر لیا! آپ کا تبصرہ منظوری کے بعد ظاہر کیا جائے گا۔غلطی!غلطی! غلط ای میل۔ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM آئی سی سی نے کس طرح کے کیچز پکڑنے پر پابندی عائد کی؟ ویڈیو دیکھیں Jun 14, 2025 10:20 AM ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM اسرائیلی جارحیت پر ایران کا جوابی حملہ، 100 سے زائد ڈرونز داغ دیئے Jun 13, 2025 10:06 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM اسرائیلی وحشیانہ حملوں پر خاموشی؛ ایران نے امریکا کیساتھ جوہری مذاکرات منسوخ کردیئے امریکا؛ سابق اسپیکر میلیسا ہارٹ مین قاتلانہ حملے میں شوہر سمیت ہلاک چین کا ایران کی حمایت کا اعلان؛ اسرائیلی جارحیت پر کڑی تنقید ایران اسرائیل کشیدگی، بھارت کی شنگھائی تعاون تنظیم کے بیان سے لاتعلقی آپریشن وعدۂ صادق؛ ایران کے حملے میں 4 اسرائیلی ہلاک، 80 زخمی، درجنوں عمارتیں منہدم ایران اسرائیل جنگ؛ سعودی ولی عہد اور برطانوی وزیراعظم کا ٹیلی فونک رابطہ express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2025 ایکسپریس اردو"
https://www.express.pk/story/2765804/i-would-prefer-a-rich-and-unfaithful-man-says-komal-meer-2765804,امیر اور بے وفا شخص کو ترجیح دوں گی، کومل میر - ایکسپریس اردو,2025-06-15T17:36:37+00:00,انٹرٹینمنٹ,"PK صفحۂ اول تازہ ترین ایران۔اسرائیل جنگ خاص خبریں بجٹ کھیل فیکٹ چیک پاکستان انٹر نیشنل انٹرٹینمنٹ صحت دلچسپ و عجیب بزنس رائے ویڈیوز اداکارہ کے بیان پر سوشل میڈیا پر ملا جلا ردعمل شوبز انڈسٹری کی معروف اداکارہ کومل میر نے ایک حالیہ انٹرویو میں دلچسپ اور حیران کن بیانات دیے ہیں جن پر سوشل میڈیا صارفین کی جانب سے مختلف ردعمل سامنے آ رہا ہے۔ انٹرویو کے دوران میزبان نے کومل میر سے سوال کیا کہ وہ پیسہ پسند کریں گی یا پیار؟ جس پر اداکارہ نے پیار کے مقابلے میں پیسے کو ترجیح دی۔ میزبان نے اگلا سوال کیا کہ اگر انہیں ""وفادار مگر غریب شخص"" اور ""بے وفا مگر امیر شخص"" میں سے کسی ایک کا انتخاب کرنا ہو تو وہ کیا کریں گی؟ کومل میر نے جواب دیتے ہوئے کہا کہ آج کل کوئی وفادار نہیں ہوتا، اس لیے میں بے وفا اور امیر شخص کو ہی منتخب کروں گی۔ اداکارہ کے اس بیان پر سوشل میڈیا پر ملا جلا ردعمل سامنے آیا ہے۔ کچھ صارفین کا کہنا ہے کہ کومل نے ایمانداری سے جواب دیا ہے، جو قابلِ تعریف ہے۔ کچھ صارفین نے طنزیہ انداز میں کہا کہ جب امیر شخص دھوکا دے گا تو یہی انٹرویو دکھایا جائے گا۔ تبصرےکا جواب دے رہا ہے۔Xمحفوظ کر لیا! آپ کا تبصرہ منظوری کے بعد ظاہر کیا جائے گا۔غلطی!غلطی! غلط ای میل۔ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایکسپریس میڈیا گروپ اور اس کی پالیسی کا کمنٹس سے متفق ہونا ضروری نہیں۔ ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM آئی سی سی نے کس طرح کے کیچز پکڑنے پر پابندی عائد کی؟ ویڈیو دیکھیں Jun 14, 2025 10:20 AM ایران کے اسرائیل پر تابڑتوڑ جوابی حملوں کے بعد اسرائیلی وزیراعظم کا ردعمل سامنے آگیا Jun 14, 2025 02:15 AM اسرائیلی جارحیت پر ایران کا جوابی حملہ، 100 سے زائد ڈرونز داغ دیئے Jun 13, 2025 10:06 AM اسرائیل نے ایرانی سرزمین پر موساد کے کمانڈوز کی ملٹری کارروائی کی ویڈیو جاری کردی Jun 13, 2025 06:58 PM پاکستان کیخلاف بھارت  اور اسرائیل کی گھناؤنی سازش بے نقاب؛ بڑے انکشافات Jun 14, 2025 08:19 AM اسرائیل پر جلد خیبر میزائل داغے جائیں گے اور دنیا حیران رہ جائے گی، ایران Jun 14, 2025 04:10 AM فیصل قریشی نے نادیہ افگن کی تنقید کا جواب دے دیا جسٹن بیبر آپے سے باہر ہوگئے، پاپارازی سے تلخ کلامی کی ویڈیو وائرل فلم ’لو گرو‘ کے گانے میں رمشا خان کی پرفارمنس کے چرچے ہمایوں سعید کا فلم ""لو گرو"" کے ٹکٹس سستے کرنے عندیہ، نئی قیمت کیا ہوگی؟ ’’حالات معمول پر آنے تک ایرانی زائرین ہمارے مہمان ہیں‘‘؛ سعودی فرمانروا ’’منگنی ٹوٹنے سے کوئی فرق نہیں پڑا؟‘‘؛ میرب علی نے خوشی میں ناچتے گاتے ویڈیو شیئر کردی express.pkخبروں اور حالات حاضرہ سے متعلق پاکستان کی سب سے زیادہ وزٹ کی جانے والی ویب سائٹ ہے۔ اس ویب
                            سائٹ پر شائع شدہ تمام مواد کے جملہ حقوق بحق ایکسپریس میڈیا گروپ محفوظ ہیں۔ تمام مواد کے جملہ حقوق © 2025 ایکسپریس اردو"
https://www.youtube.com/@ExpressNewspkofficial,Express News - YouTube,N/A,"""Express News"" ""Pakistan News"" ""pakistan news"" ""breaking news"" ""express news"" ""express news live"" ""pakistan news live"" ""live news"" ""geo news live"" ""live expr...",
